"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"TIFA",4.93561544296927e-21,1.75954549217034,0.283,0.218,1.80648460828118e-16,"0","TIFA"
"HNRNPUL1",5.69535841323101e-21,1.23706324933394,0.391,0.355,2.08455813282668e-16,"0","HNRNPUL1"
"ARAP2",8.96004487670025e-21,1.38710081387759,0.269,0.193,3.27946602532106e-16,"0","ARAP2"
"DUSP2",9.15570616369924e-21,0.614843823313529,0.389,0.291,3.35108001297556e-16,"0","DUSP2"
"ARL6IP5",1.88335839491171e-20,0.77809642170041,0.535,0.528,6.89328006121635e-16,"0","ARL6IP5"
"NCL",2.1784400210739e-20,0.44189296139659,0.684,0.729,7.97330832113257e-16,"0","NCL"
"CD37",2.55851179296909e-20,0.355088421001216,0.436,0.325,9.36440901344618e-16,"0","CD37"
"EZR",4.85476820888487e-20,0.478134197901641,0.626,0.589,1.77689371213395e-15,"0","EZR"
"C2orf49",1.1479989400107e-19,0.363350427840594,0.129,0.261,4.20179092033315e-15,"0","C2orf49"
"TMUB1",1.25747104019009e-19,0.299426020952895,0.146,0.288,4.60246975419975e-15,"0","TMUB1"
"HSPA8",1.99956918913955e-19,0.440764630773981,0.675,0.693,7.31862318916967e-15,"0","HSPA8"
"AFTPH",2.47075220570519e-19,0.311763160388698,0.162,0.311,9.04320014810157e-15,"0","AFTPH"
"FBXO7",2.63091482582336e-19,0.269554399910404,0.156,0.301,9.62941135399608e-15,"0","FBXO7"
"NOSIP",6.02356837768625e-19,0.321484855922411,0.14,0.276,2.20468626191695e-14,"0","NOSIP"
"TRIR",8.00360662963759e-19,0.696386606806445,0.566,0.635,2.92940006251365e-14,"0","TRIR"
"BSDC1",2.41390366819806e-18,0.269827241744017,0.129,0.256,8.83512881597172e-14,"0","BSDC1"
"UBE2Q1",2.78615699056986e-18,0.270992454320302,0.131,0.259,1.01976132011847e-13,"0","UBE2Q1"
"NOP58",2.89049721895542e-18,1.36964554338853,0.361,0.323,1.05795088710987e-13,"0","NOP58"
"LINC01578",3.04062362924441e-18,0.670044451675718,0.618,0.67,1.11289865453975e-13,"0","LINC01578"
"ATP5F1E",3.26618161319556e-18,0.323140573160227,0.815,0.861,1.19545513224571e-13,"0","ATP5F1E"
"PLEKHA3",3.35446879191167e-18,0.272517768086817,0.132,0.259,1.22776912252759e-13,"0","PLEKHA3"
"FAM204A",3.51244618447266e-18,0.26765040732907,0.189,0.351,1.28559042797884e-13,"0","FAM204A"
"PDS5A",3.83327171044976e-18,0.287790182938593,0.128,0.252,1.40301577874172e-13,"0","PDS5A"
"GYPC",4.68159472826473e-18,0.980654975815624,0.387,0.34,1.71351048649217e-13,"0","GYPC"
"PIN1",6.30627238680107e-18,0.350362632434139,0.15,0.288,2.30815875629306e-13,"0","PIN1"
"SON",7.68697598054127e-18,0.592627606547733,0.59,0.65,2.81351007863791e-13,"0","SON"
"NEMF",8.26761645868665e-18,0.264658495602883,0.141,0.271,3.0260303000439e-13,"0","NEMF"
"SNRPC",2.08498184036539e-17,0.28537739924959,0.149,0.284,7.63124203392136e-13,"0","SNRPC"
"DHX29",2.27975985226727e-17,0.374546183053727,0.135,0.261,8.34414903528344e-13,"0","DHX29"
"PPIL4",2.64152411297638e-17,0.33662003836656,0.165,0.31,9.66824240590485e-13,"0","PPIL4"
"DHPS",2.67491188593668e-17,0.284205899419128,0.136,0.261,9.79044499371683e-13,"0","DHPS"
"TNFAIP3",3.4122040789564e-17,0.678333634334584,0.484,0.448,1.24890081493883e-12,"0","TNFAIP3"
"GPBP1L1",3.52957230507282e-17,0.331096648523315,0.138,0.265,1.2918587593797e-12,"0","GPBP1L1"
"TUG1",5.0706165897798e-17,0.30688554271367,0.129,0.25,1.8558963780253e-12,"0","TUG1"
"SRPK1",7.2024995986671e-17,0.322226893962601,0.139,0.264,2.63618687810814e-12,"0","SRPK1"
"TARDBP",8.8063497580636e-17,0.308043393647904,0.135,0.259,3.22321207494886e-12,"0","TARDBP"
"ACAP1",8.93923528044629e-17,1.10290870488379,0.282,0.215,3.27184950499615e-12,"0","ACAP1"
"TSR2",9.99759051765625e-17,0.272299411719323,0.134,0.257,3.65921810536736e-12,"0","TSR2"
"TMEM259",1.01436240935833e-16,0.355259081389333,0.169,0.312,3.71266785449242e-12,"0","TMEM259"
"DHX15",1.02704476614393e-16,0.271843353098217,0.151,0.282,3.75908654856339e-12,"0","DHX15"
"UBQLN1",1.68421542212399e-16,0.329851403409404,0.185,0.335,6.16439686651601e-12,"0","UBQLN1"
"ATP5F1D",2.41445009139306e-16,0.61408308169272,0.588,0.66,8.83712877950774e-12,"0","ATP5F1D"
"PUM1",3.10544189763866e-16,0.292787463352634,0.159,0.292,1.13662278895473e-11,"0","PUM1"
"MEF2D",5.93679643154471e-16,0.300194411624844,0.137,0.257,2.17292686190968e-11,"0","MEF2D"
"CIAO1",6.6226871087508e-16,0.313349589029311,0.167,0.305,2.42396970867388e-11,"0","CIAO1"
"ELF1",7.8763245791752e-16,0.992731253127751,0.416,0.396,2.88281355922391e-11,"0","ELF1"
"AKAP17A",8.67960723802207e-16,0.281762390970043,0.185,0.328,3.17682304518846e-11,"0","AKAP17A"
"USP14",9.358481535158e-16,0.290813752301412,0.166,0.302,3.42529782668318e-11,"0","USP14"
"PSMC2",1.20312828768729e-15,0.334543679681846,0.155,0.285,4.40356984576427e-11,"0","PSMC2"
"LUC7L3",1.38382131763079e-15,0.708491093881414,0.538,0.584,5.06492440466046e-11,"0","LUC7L3"
"SLC38A1",1.48192544843942e-15,1.05032773364076,0.349,0.304,5.42399533383312e-11,"0","SLC38A1"
"CDC73",1.65961244520203e-15,0.284260081399235,0.162,0.294,6.07434751068395e-11,"0","CDC73"
"ARFGEF1",1.72984171903367e-15,0.293435365858364,0.151,0.277,6.33139367583515e-11,"0","ARFGEF1"
"MPHOSPH8",1.75350068400712e-15,0.926124547564273,0.43,0.421,6.41798785353448e-11,"0","MPHOSPH8"
"CLPP",2.02009227796296e-15,0.343157190924639,0.167,0.303,7.39373974657224e-11,"0","CLPP"
"PUM2",2.29850217482339e-15,0.316228717132155,0.138,0.257,8.41274781007107e-11,"0","PUM2"
"CENPC",3.43274201665978e-15,1.49822487522451,0.274,0.223,1.25641790551765e-10,"0","CENPC"
"SMAD2",3.44624375263053e-15,0.275858602007785,0.145,0.267,1.2613596759003e-10,"0","SMAD2"
"NECAP2",3.69759355674916e-15,0.296082371843956,0.174,0.312,1.35335621770576e-10,"0","NECAP2"
"RGCC",4.10448560901628e-15,0.726163128467482,0.459,0.426,1.50228277775605e-10,"0","RGCC"
"GLG1",4.39615409492941e-15,0.338941126005301,0.162,0.294,1.60903636028511e-10,"0","GLG1"
"ATP11B",6.63632010220758e-15,0.281967621312823,0.152,0.275,2.42895952060899e-10,"0","ATP11B"
"TENT5C",7.38516586121958e-15,1.41787964328355,0.266,0.212,2.70304455686498e-10,"0","TENT5C"
"POLR2C",9.00514479275334e-15,0.289114300504701,0.174,0.312,3.29597304559565e-10,"0","POLR2C"
"HCLS1",1.54517635788007e-14,1.11013333102197,0.289,0.233,5.65549998747686e-10,"0","HCLS1"
"OTULIN",1.54927762929372e-14,0.433963448885637,0.146,0.266,5.67051105097793e-10,"0","OTULIN"
"GLIPR1",1.87117456298299e-14,1.3780716339004,0.259,0.205,6.84868601797405e-10,"0","GLIPR1"
"CD52",2.53667156279125e-14,0.451992242129251,0.273,0.191,9.28447158697224e-10,"0","CD52"
"KLF6",2.75776873928475e-14,0.533209557182048,0.616,0.646,1.00937093626561e-09,"0","KLF6"
"WDR33",2.87617920474515e-14,0.290373038504153,0.21,0.363,1.05271035072877e-09,"0","WDR33"
"MYCBP2",3.26996920917221e-14,1.21908089258247,0.3,0.251,1.19684143024912e-09,"0","MYCBP2"
"EWSR1",3.35615196596295e-14,0.316998963435853,0.238,0.406,1.2283851810621e-09,"0","EWSR1"
"ATM",3.38282265495936e-14,1.19922660961722,0.252,0.194,1.23814691994168e-09,"0","ATM"
"CCNL2",3.87737853311222e-14,0.297345817938077,0.178,0.31,1.4191593169044e-09,"0","CCNL2"
"XRN1",4.82718967532416e-14,0.374651882314794,0.182,0.318,1.7667996930654e-09,"0","XRN1"
"ZNF451",5.6416583393068e-14,0.276918740530773,0.19,0.327,2.06490336876968e-09,"0","ZNF451"
"DDX17",5.84078862312071e-14,0.704094804594181,0.505,0.539,2.13778704394841e-09,"0","DDX17"
"PCGF5",6.48236038893304e-14,0.284359396999724,0.206,0.354,2.37260872595338e-09,"0","PCGF5"
"NUDT21",6.71086550114073e-14,0.452687629793047,0.167,0.298,2.45624388207252e-09,"0","NUDT21"
"CHD1",6.95508086846525e-14,1.05491211596233,0.37,0.34,2.54562914866697e-09,"0","CHD1"
"EIF3K",9.66068685094722e-14,0.431079273449925,0.639,0.714,3.53590799431519e-09,"0","EIF3K"
"HELZ",1.57733695420699e-13,0.401177263960606,0.161,0.282,5.773210986093e-09,"0","HELZ"
"JAK1",2.00914243122505e-13,0.782727762623233,0.518,0.579,7.35366221252682e-09,"0","JAK1"
"CCNT2",2.18270508102659e-13,0.381741759683371,0.145,0.258,7.98891886706542e-09,"0","CCNT2"
"MPRIP",2.94579268708157e-13,0.273164114019832,0.158,0.276,1.07818958139873e-08,"0","MPRIP"
"COX20",3.43169933264757e-13,0.306876676689187,0.226,0.382,1.25603627274234e-08,"0","COX20"
"SYS1",3.68927595495124e-13,0.36081339517669,0.14,0.25,1.3503118922717e-08,"0","SYS1"
"TXNL4A",3.94998565668223e-13,0.284604710998244,0.213,0.362,1.44573425020226e-08,"0","TXNL4A"
"PTPN2",5.21067185096644e-13,0.375343151046387,0.165,0.287,1.90715800417223e-08,"0","PTPN2"
"CCAR1",6.11346713274126e-13,0.305444500337233,0.153,0.268,2.23759010525463e-08,"0","CCAR1"
"CD2BP2",6.16010496901999e-13,0.279371073268076,0.144,0.254,2.25466001971101e-08,"0","CD2BP2"
"TAF9",6.92046002959906e-13,0.405637538463945,0.17,0.295,2.53295757543355e-08,"0","TAF9"
"NCOA3",7.05804898074677e-13,0.271308978702385,0.15,0.261,2.58331650744313e-08,"0","NCOA3"
"CNOT1",1.05200625496889e-12,0.321543173916625,0.156,0.271,3.85044809381165e-08,"0","CNOT1"
"MAZ",1.08259635044999e-12,0.340795940989162,0.174,0.298,3.96241090228203e-08,"0","MAZ"
"ZNF24",1.08843835019104e-12,0.287129341606685,0.208,0.35,3.98379320553423e-08,"0","ZNF24"
"WIPI2",1.18766858311417e-12,0.402798386763003,0.177,0.304,4.34698578105619e-08,"0","WIPI2"
"SUPT5H",1.35519617196709e-12,0.364653955697879,0.209,0.352,4.96015350901674e-08,"0","SUPT5H"
"SYNCRIP",1.53968194482906e-12,0.278695013956667,0.213,0.356,5.63538988626885e-08,"0","SYNCRIP"
"RBM22",1.68421985116377e-12,0.338651010046837,0.174,0.297,6.16441307724451e-08,"0","RBM22"
"ODF2L",1.87136439423312e-12,1.42228453704632,0.3,0.273,6.84938081933263e-08,"0","ODF2L"
"STK24",2.03512031085223e-12,0.389477256261463,0.18,0.308,7.44874384975025e-08,"0","STK24"
"COMMD6",2.13818864683415e-12,0.70627121309199,0.494,0.539,7.82598426627767e-08,"0","COMMD6"
"EPC1",2.85058912475068e-12,1.00771460316269,0.35,0.322,1.04334412555e-07,"0","EPC1"
"MORC3",3.0965050263961e-12,0.369890396483257,0.194,0.326,1.13335180471124e-07,"0","MORC3"
"TMEM248",3.14806884718828e-12,0.387748019037794,0.199,0.336,1.15222467875938e-07,"0","TMEM248"
"UBE2D3",3.56627440813208e-12,0.490306109998922,0.647,0.736,1.30529209612042e-07,"0","UBE2D3"
"MRPL41",3.58596854777391e-12,0.312202827718302,0.253,0.421,1.31250034817073e-07,"0","MRPL41"
"NSA2",4.2223326982802e-12,0.8340578557936,0.452,0.486,1.54541599089754e-07,"0","NSA2"
"HSPE1",4.48355306149694e-12,0.407910429909809,0.597,0.617,1.6410252560385e-07,"0","HSPE1"
"WDR26",5.29732897229905e-12,0.381272266061089,0.185,0.313,1.93887537715117e-07,"0","WDR26"
"COQ10B",6.79346957737442e-12,0.433746574055848,0.196,0.33,2.48647780001481e-07,"0","COQ10B"
"SRRM2",8.53552631360403e-12,0.405080163840644,0.659,0.753,3.12408798604221e-07,"0","SRRM2"
"STT3B",9.24324509888252e-12,0.425434393745336,0.209,0.35,3.38312013864199e-07,"0","STT3B"
"JUNB",9.86671623664329e-12,0.655283305886933,0.69,0.745,3.61131680977381e-07,"0","JUNB"
"KMT2A",9.96849688612751e-12,0.896326565054839,0.457,0.491,3.64856954529153e-07,"0","KMT2A"
"KRAS",1.06649517641172e-11,0.78068041163043,0.467,0.499,3.90347899518454e-07,"0","KRAS"
"TM2D3",1.1215490857734e-11,0.545028863908375,0.151,0.26,4.10498180883923e-07,"0","TM2D3"
"ZNF131",1.15826355081016e-11,0.325629522660604,0.148,0.254,4.23936042232026e-07,"0","ZNF131"
"LUC7L2",1.32517766295391e-11,0.312954758432391,0.216,0.358,4.8502827641776e-07,"0","LUC7L2"
"CDC37",1.42865943401782e-11,0.26528812530365,0.276,0.451,5.22903639444861e-07,"0","CDC37"
"LTN1",1.5615864299049e-11,0.488242207383821,0.156,0.267,5.71556249209491e-07,"0","LTN1"
"KLC1",1.85874798411013e-11,0.368153590647247,0.156,0.265,6.8032034966415e-07,"0","KLC1"
"BRD4",2.02660317945324e-11,0.298727421131936,0.22,0.361,7.41757029711682e-07,"0","BRD4"
"LSM5",2.0660703929658e-11,0.378665476892922,0.167,0.282,7.56202424529414e-07,"0","LSM5"
"DNAJB14",2.20497989457684e-11,0.323461098594098,0.188,0.311,8.07044691214068e-07,"0","DNAJB14"
"EAPP",2.5680768709026e-11,0.425864768944948,0.181,0.304,9.39941815519061e-07,"0","EAPP"
"CCDC186",2.67061314297606e-11,0.360222285100446,0.235,0.384,9.77471116460669e-07,"0","CCDC186"
"TLE5",2.77509281866802e-11,0.893509691519019,0.437,0.47,1.01571172256068e-06,"0","TLE5"
"HMGN4",2.83410904363943e-11,0.548572674103859,0.157,0.268,1.03731225106247e-06,"0","HMGN4"
"ZBTB1",3.41806410601123e-11,0.986905747708444,0.367,0.349,1.25104564344117e-06,"0","ZBTB1"
"KDSR",4.24407527025002e-11,0.444974956308585,0.209,0.349,1.55337398966421e-06,"0","KDSR"
"KPNA2",4.60286941368597e-11,0.422454848474736,0.168,0.282,1.6846962341032e-06,"0","KPNA2"
"CAB39",4.62616490494357e-11,0.363752414010198,0.156,0.263,1.6932226168584e-06,"0","CAB39"
"LLPH",5.32433002511575e-11,0.353048335715957,0.187,0.308,1.94875803249262e-06,"0","LLPH"
"NDFIP1",5.43826743857271e-11,1.12490139883754,0.407,0.448,1.990460265192e-06,"0","NDFIP1"
"BBX",5.44810852718202e-11,0.271157876672558,0.183,0.302,1.99406220203389e-06,"0","BBX"
"CYLD",5.63771417703179e-11,0.974244386553078,0.403,0.411,2.06345976593541e-06,"0","CYLD"
"DNAJC8",5.75790210268254e-11,0.289289241612109,0.267,0.433,2.10744974860284e-06,"0","DNAJC8"
"MRPL22",5.84333562320929e-11,0.426318263201686,0.148,0.251,2.13871927145083e-06,"0","MRPL22"
"SUZ12",6.61899980725862e-11,0.275015179523456,0.199,0.324,2.42262011945473e-06,"0","SUZ12"
"PHF1",6.65469346719771e-11,0.325662245869231,0.193,0.316,2.43568435592903e-06,"0","PHF1"
"KLF13",7.21392112750611e-11,0.292843469749301,0.197,0.321,2.64036727187851e-06,"0","KLF13"
"UBE2K",8.15867018449577e-11,0.392810906647651,0.222,0.363,2.9861548742273e-06,"0","UBE2K"
"NCOR1",8.24346071486921e-11,0.342070858781051,0.228,0.368,3.01718905624928e-06,"0","NCOR1"
"PCMTD1",9.54334728806004e-11,0.39726985262314,0.188,0.309,3.49296054090285e-06,"0","PCMTD1"
"TTC14",9.59482914795525e-11,1.1659328288494,0.252,0.208,3.5118034164431e-06,"0","TTC14"
"SPTY2D1",9.64246641873221e-11,0.40001553929594,0.197,0.323,3.52923913392018e-06,"0","SPTY2D1"
"USP48",1.02743117485884e-10,0.545282173803003,0.151,0.255,3.76050084310084e-06,"0","USP48"
"HNRNPU",1.07592550848146e-10,0.40545428057383,0.67,0.749,3.93799495359297e-06,"0","HNRNPU"
"ATG12",1.17193202067489e-10,0.449582027504434,0.222,0.364,4.28938838887215e-06,"0","ATG12"
"KHDRBS1",1.29150876860796e-10,0.28366287321488,0.261,0.424,4.72705124398199e-06,"0","KHDRBS1"
"GGNBP2",1.29828356612039e-10,0.363273776683942,0.24,0.392,4.75184768035726e-06,"0","GGNBP2"
"RAB8A",1.34439189700437e-10,0.368297626512974,0.168,0.278,4.92060878222569e-06,"0","RAB8A"
"NUB1",1.41170536589218e-10,0.277364143955878,0.185,0.3,5.16698280970196e-06,"0","NUB1"
"DDX6",1.46902932682425e-10,0.938631010244058,0.415,0.436,5.37679423910945e-06,"0","DDX6"
"USP7",1.7222880689081e-10,0.380508964759266,0.187,0.306,6.30374656101053e-06,"0","USP7"
"LUC7L",1.79306607753123e-10,0.554507987825699,0.154,0.258,6.56280115037204e-06,"0","LUC7L"
"CCNK",2.51035422400916e-10,0.488460956167295,0.155,0.259,9.18814749529593e-06,"0","CCNK"
"SREK1IP1",2.66777517656717e-10,0.400221884619383,0.152,0.252,9.76432392375348e-06,"0","SREK1IP1"
"DNAJC2",2.95684488736349e-10,0.310358813699245,0.181,0.295,1.08223479722391e-05,"0","DNAJC2"
"JOSD1",3.24238009618118e-10,0.94273863525949,0.438,0.474,1.18674353900327e-05,"0","JOSD1"
"CASP4",3.24676427902694e-10,0.325660950007111,0.155,0.254,1.18834819376665e-05,"0","CASP4"
"FAM177A1",3.28880861180923e-10,0.356948586285199,0.258,0.42,1.2037368400083e-05,"0","FAM177A1"
"RHOG",3.39669794031056e-10,0.365419655204675,0.253,0.401,1.24322541313307e-05,"0","RHOG"
"DNAJA1",3.66951488163923e-10,0.463234937325941,0.629,0.686,1.34307914182878e-05,"0","DNAJA1"
"OIP5-AS1",3.75935807822065e-10,0.41462920716331,0.214,0.345,1.37596265020954e-05,"0","OIP5-AS1"
"OXSR1",4.05451248175767e-10,0.49861788085945,0.163,0.269,1.48399211344813e-05,"0","OXSR1"
"DR1",4.52032664364322e-10,0.372281389185262,0.202,0.327,1.65448475483985e-05,"0","DR1"
"USP8",5.81103126510623e-10,0.303445006660522,0.201,0.318,2.12689555334153e-05,"0","USP8"
"MARCH5",5.87301664085466e-10,0.543547929085113,0.195,0.32,2.14958282071921e-05,"0","MARCH5"
"PURA",6.32686574902023e-10,0.320087574391752,0.176,0.283,2.31569613279889e-05,"0","PURA"
"RBMX",6.81008950518934e-10,0.317420776475246,0.198,0.317,2.49256085979435e-05,"0","RBMX"
"TNKS2",6.94764521582841e-10,0.453482589154885,0.17,0.279,2.54290762544536e-05,"0","TNKS2"
"MRPL20",8.32137640135248e-10,0.29066824925513,0.207,0.333,3.04570697665902e-05,"0","MRPL20"
"TIAL1",8.33870082733705e-10,0.367070974666508,0.243,0.389,3.05204788981363e-05,"0","TIAL1"
"RTF1",8.46449044867004e-10,0.379606104911691,0.214,0.343,3.09808814911772e-05,"0","RTF1"
"ZNF292",8.75691648251301e-10,0.857980816701277,0.425,0.444,3.20511900176459e-05,"0","ZNF292"
"GSPT1",9.31995852420482e-10,0.940062102525447,0.386,0.399,3.41119801944421e-05,"0","GSPT1"
"ADD1",9.49772680200322e-10,0.474063649358542,0.183,0.297,3.4762629868012e-05,"0","ADD1"
"PDE4B",9.5452632920318e-10,0.866154050932784,0.263,0.216,3.49366181751656e-05,"0","PDE4B"
"CYTOR",9.77160401938836e-10,0.921857363367428,0.444,0.472,3.57650478713633e-05,"0","CYTOR"
"SP3",9.99327448555363e-10,0.27592896921227,0.213,0.337,3.65763839445748e-05,"0","SP3"
"FIP1L1",1.10965346899732e-09,0.418229687125363,0.155,0.254,4.0614426618771e-05,"0","FIP1L1"
"ZMAT2",1.32812649035262e-09,0.45183403642754,0.158,0.259,4.86107576733961e-05,"0","ZMAT2"
"GABARAPL1",1.50144734703059e-09,0.301971295836866,0.271,0.425,5.49544743486666e-05,"0","GABARAPL1"
"ESF1",1.54009876770533e-09,0.370691558861634,0.153,0.25,5.63691549967828e-05,"0","ESF1"
"VAMP2",1.61208671049225e-09,0.772015482074556,0.489,0.547,5.90039856907268e-05,"0","VAMP2"
"LSM4",1.69675239749732e-09,0.379898530510323,0.199,0.318,6.21028345007994e-05,"0","LSM4"
"CCDC82",1.71566348894419e-09,0.307373770328997,0.213,0.336,6.27949993588464e-05,"0","CCDC82"
"ANKRD10",1.87292348998988e-09,0.400945533490192,0.219,0.341,6.85508726571194e-05,"0","ANKRD10"
"HUWE1",1.92180399700244e-09,0.399661237242761,0.165,0.266,7.03399480942864e-05,"0","HUWE1"
"THOC2",1.937510787319e-09,0.356730500848812,0.202,0.322,7.09148323266629e-05,"0","THOC2"
"UBR5",1.99841084199975e-09,0.445879175145521,0.199,0.317,7.3143835228033e-05,"0","UBR5"
"SMDT1",2.54805784024713e-09,0.276584485703067,0.253,0.398,9.32614650108853e-05,"0","SMDT1"
"GCC2",2.6003562142729e-09,0.862159049026761,0.422,0.449,9.51756377986024e-05,"0","GCC2"
"MOB4",2.62221170887486e-09,0.407153197575034,0.206,0.329,9.59755707565286e-05,"0","MOB4"
"KIF2A",2.67494208684694e-09,1.35705722991056,0.293,0.275,9.79055553206849e-05,"0","KIF2A"
"SKP1",3.0857058438312e-09,0.37098618687077,0.623,0.719,0.000112939919590066,"0","SKP1"
"EIF3F",3.37104035662945e-09,0.605842901759623,0.517,0.609,0.000123383448092995,"0","EIF3F"
"TNRC6B",5.82230718031486e-09,0.972706046263397,0.311,0.288,0.000213102265106704,"0","TNRC6B"
"MED13",7.97286668485775e-09,0.375049072054022,0.222,0.347,0.000291814893532478,"0","MED13"
"UBXN1",8.32316085909625e-09,0.525554756306991,0.557,0.656,0.000304636010603782,"0","UBXN1"
"MBTPS1",8.68740364556395e-09,0.633952566299463,0.157,0.254,0.000317967660831286,"0","MBTPS1"
"ITGAE",1.32989911737837e-08,0.362617001760789,0.183,0.288,0.000486756375951656,"0","ITGAE"
"CHIC2",1.58330359298862e-08,0.453516739625877,0.201,0.318,0.000579504948069766,"0","CHIC2"
"SNHG32",1.64831965870971e-08,0.705827195115397,0.429,0.444,0.000603301478284342,"0","SNHG32"
"CHMP4A",1.93538281060489e-08,0.367365006939939,0.211,0.33,0.000708369462509494,"0","CHMP4A"
"STAT3",2.36799896278075e-08,0.697471615787526,0.516,0.599,0.000866711300367384,"0","STAT3"
"DNAJA2",2.60176965041765e-08,0.328502630494185,0.262,0.408,0.000952273709749363,"0","DNAJA2"
"CALM3",3.20667703051501e-08,0.31767463141645,0.284,0.438,0.0011736758599388,"0","CALM3"
"CREBZF",3.31199386741361e-08,0.478476198236473,0.182,0.284,0.00121222287541206,"0","CREBZF"
"WDR54",3.90836225007008e-08,0.415551902309232,0.167,0.262,0.00143049966714815,"0","WDR54"
"USP15",4.94434073691972e-08,1.05329144685313,0.373,0.389,0.00180967815311999,"0","USP15"
"ABCF1",5.34924878038963e-08,0.554274837911773,0.19,0.298,0.00195787854611041,"0","ABCF1"
"MAGED2",5.39344977393443e-08,0.413055387118597,0.214,0.332,0.00197405655175774,"0","MAGED2"
"HERC4",6.01617676611843e-08,0.563293566245949,0.194,0.302,0.002201980858167,"0","HERC4"
"CAPZA1",6.2586754562811e-08,0.356531680263162,0.289,0.448,0.00229073780375345,"0","CAPZA1"
"ERGIC2",6.35751757104429e-08,0.707131282796367,0.162,0.259,0.00232691500617792,"0","ERGIC2"
"ZC3H13",6.79081367386876e-08,0.487153868723615,0.17,0.264,0.00248550571277271,"0","ZC3H13"
"MXD4",7.36879177588372e-08,0.443779469055801,0.168,0.261,0.0026970514778912,"0","MXD4"
"CLNS1A",7.462929920367e-08,0.534393304440996,0.188,0.296,0.00273150698015353,"0","CLNS1A"
"G3BP2",7.7699713531095e-08,0.83989403765201,0.461,0.526,0.00284388721495161,"0","G3BP2"
"USP9X",7.89996956066563e-08,0.389849442676799,0.168,0.261,0.00289146785889923,"0","USP9X"
"TSPYL1",8.23621270042266e-08,0.499931518585307,0.161,0.251,0.0030145362104817,"0","TSPYL1"
"ACIN1",8.6303623961617e-08,0.423792939716117,0.196,0.302,0.00315879894061914,"0","ACIN1"
"SELENOT",8.65444128675991e-08,0.291094949891102,0.283,0.434,0.00316761205536699,"0","SELENOT"
"SUPT16H",8.73568857233974e-08,0.400944673412516,0.21,0.324,0.00319734937436207,"0","SUPT16H"
"MED28",9.05499934544421e-08,0.539018831146333,0.189,0.295,0.00331422031042604,"0","MED28"
"CASC3",9.14110579979532e-08,0.619330359145872,0.162,0.254,0.00334573613378309,"0","CASC3"
"DCXR",1.01738786005535e-07,0.610917989987682,0.189,0.298,0.0037237413065886,"0","DCXR"
"ARIH1",1.0513271025059e-07,0.486335542068292,0.209,0.322,0.00384796232788183,"0","ARIH1"
"PPP4R3B",1.05233825563384e-07,0.449598649820174,0.182,0.282,0.00385166324944541,"0","PPP4R3B"
"ORMDL1",1.21328460907081e-07,0.974280313946313,0.388,0.42,0.00444074299766008,"0","ORMDL1"
"MPLKIP",1.30955839157215e-07,0.45473225663228,0.174,0.272,0.00479311466899324,"0","MPLKIP"
